UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1756066386161,-0.00620578,1.05999805,0.00316241,-0.08475365,0.02063679,0.06980464,0.99373953
1756066386172,-0.00621085,1.06001413,0.00319925,-0.08463868,0.02080519,0.06997245,0.99373402
1756066386183,-0.00619273,1.06000441,0.00323913,-0.08449328,0.02098101,0.06995159,0.99374416
1756066386194,-0.00616260,1.05999555,0.00327963,-0.08443296,0.02111516,0.07000498,0.99374269
1756066386205,-0.00613387,1.05999297,0.00332832,-0.08433521,0.02109444,0.06995312,0.99375508
1756066386216,-0.00612132,1.06000601,0.00337452,-0.08429841,0.02112325,0.07003765,0.99375164
1756066386228,-0.00609508,1.06001131,0.00342467,-0.08427740,0.02106961,0.07015755,0.99374610
1756066386238,-0.00608581,1.06001928,0.00345770,-0.08435207,0.02094037,0.07015727,0.99374251
1756066386250,-0.00609431,1.06001545,0.00347078,-0.08445412,0.02085218,0.07018091,0.99373403
1756066386261,-0.00611843,1.06000364,0.00347090,-0.08451576,0.02073095,0.07010651,0.99373658
1756066386272,-0.00614478,1.05999981,0.00346997,-0.08448720,0.02071351,0.07005890,0.99374273
1756066386283,-0.00615679,1.06001610,0.00349125,-0.08441461,0.02071818,0.07011484,0.99374486
1756066386294,-0.00617562,1.06003650,0.00350532,-0.08424559,0.02068919,0.07007626,0.99376253
1756066386305,-0.00620276,1.06004702,0.00351939,-0.08402355,0.02075734,0.07015858,0.99377409
1756066386316,-0.00624838,1.06006032,0.00353989,-0.08400127,0.02078695,0.07023096,0.99377025
1756066386328,-0.00630379,1.06006601,0.00356752,-0.08386678,0.02082825,0.07036053,0.99377157
1756066386338,-0.00635447,1.06006794,0.00360838,-0.08388292,0.02091243,0.07055336,0.99375477
1756066386350,-0.00639546,1.06007546,0.00364450,-0.08383264,0.02090329,0.07054986,0.99375946
1756066386363,-0.00643143,1.06007405,0.00367284,-0.08370431,0.02097933,0.07051278,0.99377130
1756066386374,-0.00645177,1.06007321,0.00370735,-0.08360501,0.02100987,0.07047700,0.99378156
1756066386385,-0.00644632,1.06006393,0.00375506,-0.08356155,0.02106962,0.07044568,0.99378617
1756066386397,-0.00643781,1.06006068,0.00381824,-0.08351143,0.02116569,0.07035454,0.99379479
1756066386408,-0.00643837,1.06006794,0.00388142,-0.08339584,0.02123639,0.07043282,0.99379745
1756066386419,-0.00644983,1.06009327,0.00394285,-0.08333366,0.02125200,0.07059260,0.99379099
1756066386430,-0.00646043,1.06011198,0.00400481,-0.08327821,0.02121867,0.07066022,0.99379155
1756066386441,-0.00648502,1.06011344,0.00405386,-0.08333178,0.02124896,0.07071944,0.99378220
1756066386452,-0.00655152,1.06010610,0.00408113,-0.08336504,0.02123951,0.07066801,0.99378327
1756066386463,-0.00661439,1.06011617,0.00409642,-0.08330095,0.02125609,0.07065453,0.99378925
1756066386474,-0.00665069,1.06013183,0.00413048,-0.08319030,0.02133473,0.07081655,0.99378530
1756066386486,-0.00669086,1.06016186,0.00419137,-0.08309343,0.02144589,0.07083927,0.99378939
1756066386497,-0.00672466,1.06018570,0.00425616,-0.08309436,0.02157416,0.07097076,0.99377715
1756066386508,-0.00677064,1.06020257,0.00431845,-0.08304023,0.02161495,0.07098699,0.99377963
1756066386519,-0.00683695,1.06020705,0.00438544,-0.08293154,0.02174381,0.07098574,0.99378599
1756066386530,-0.00690886,1.06022125,0.00445288,-0.08289065,0.02188494,0.07115042,0.99377453
1756066386541,-0.00697742,1.06024210,0.00450808,-0.08270649,0.02202656,0.07130502,0.99377566
1756066386552,-0.00704007,1.06026748,0.00455481,-0.08249484,0.02227743,0.07135930,0.99378376
1756066386564,-0.00710326,1.06028865,0.00460684,-0.08253413,0.02249706,0.07142662,0.99377072
1756066386574,-0.00715590,1.06029722,0.00465062,-0.08244693,0.02273341,0.07129566,0.99378198
1756066386586,-0.00718018,1.06030887,0.00467855,-0.08233577,0.02300833,0.07132052,0.99378309
1756066386597,-0.00720158,1.06033708,0.00471061,-0.08215804,0.02326029,0.07158297,0.99377306
1756066386608,-0.00723346,1.06038024,0.00474736,-0.08197949,0.02340098,0.07172673,0.99377414
1756066386619,-0.00728492,1.06040786,0.00479209,-0.08188284,0.02361069,0.07181772,0.99377057
1756066386630,-0.00732888,1.06042284,0.00483584,-0.08186805,0.02373335,0.07181300,0.99376921
1756066386641,-0.00739245,1.06042576,0.00486621,-0.08191833,0.02390264,0.07175652,0.99376509
1756066386653,-0.00747450,1.06041643,0.00488210,-0.08192978,0.02407406,0.07178144,0.99375821
1756066386664,-0.00755744,1.06041701,0.00488630,-0.08185953,0.02419642,0.07178195,0.99376099
1756066386675,-0.00762479,1.06043264,0.00489330,-0.08173687,0.02434892,0.07189855,0.99375893
1756066386686,-0.00765871,1.06045884,0.00492123,-0.08168067,0.02458489,0.07200949,0.99374971
1756066386697,-0.00769231,1.06047922,0.00494909,-0.08163144,0.02473096,0.07216635,0.99373875
1756066386708,-0.00773519,1.06049110,0.00495628,-0.08160624,0.02491429,0.07214127,0.99373806
1756066386719,-0.00778839,1.06050462,0.00494853,-0.08166901,0.02512820,0.07213303,0.99372812
1756066386731,-0.00785181,1.06051546,0.00493342,-0.08175142,0.02542903,0.07210241,0.99371591
1756066386741,-0.00790863,1.06051867,0.00493196,-0.08153262,0.02579256,0.07206950,0.99372691
1756066386752,-0.00795256,1.06053741,0.00493556,-0.08164641,0.02615658,0.07212212,0.99370423
1756066386764,-0.00799218,1.06055835,0.00493380,-0.08176601,0.02648250,0.07217644,0.99368182
1756066386775,-0.00804684,1.06058566,0.00491360,-0.08186147,0.02695981,0.07230534,0.99365175
1756066386786,-0.00813206,1.06063679,0.00484726,-0.08184541,0.02742457,0.07242609,0.99363156
1756066386797,-0.00821204,1.06069556,0.00476176,-0.08178117,0.02811716,0.07256710,0.99360721
1756066386808,-0.00828509,1.06073518,0.00468084,-0.08178380,0.02879113,0.07272285,0.99357630
1756066386820,-0.00834310,1.06076311,0.00459358,-0.08184786,0.02951690,0.07276892,0.99354636
1756066386830,-0.00841247,1.06077445,0.00448781,-0.08170001,0.03043266,0.07270030,0.99353592
1756066386841,-0.00851035,1.06078014,0.00436100,-0.08177154,0.03147293,0.07278101,0.99349172
1756066386852,-0.00860187,1.06080502,0.00421363,-0.08155816,0.03300409,0.07339121,0.99341468
1756066386864,-0.00869837,1.06088737,0.00402111,-0.08145091,0.03460952,0.07382344,0.99333682
1756066386875,-0.00877933,1.06108227,0.00367782,-0.08138373,0.03661803,0.07434884,0.99323112
1756066386886,-0.00888798,1.06121692,0.00333914,-0.08165030,0.03881371,0.07489969,0.99308447
1756066386897,-0.00892954,1.06140871,0.00292495,-0.08181300,0.04136117,0.07514935,0.99294938
1756066386908,-0.00898449,1.06158277,0.00251195,-0.08232915,0.04448684,0.07582028,0.99272056
1756066386919,-0.00901882,1.06172594,0.00199443,-0.08278718,0.04780872,0.07662754,0.99246603
1756066386930,-0.00898536,1.06195581,0.00145391,-0.08413292,0.05191163,0.07722610,0.99210028
1756066386941,-0.00891818,1.06216383,0.00079855,-0.08544388,0.05666178,0.07785322,0.99167921
1756066386953,-0.00884427,1.06241527,0.00003046,-0.08709301,0.06148938,0.07900302,0.99115709
1756066386964,-0.00859836,1.06273085,-0.00084189,-0.08846699,0.06729828,0.08008463,0.99057104
1756066386975,-0.00840168,1.06308183,-0.00183356,-0.09027819,0.07311321,0.08149222,0.98988046
1756066386986,-0.00812869,1.06343880,-0.00288513,-0.09226696,0.07977206,0.08299104,0.98905799
1756066386997,-0.00780231,1.06379592,-0.00393447,-0.09472939,0.08714311,0.08454834,0.98807085
1756066387008,-0.00740871,1.06405756,-0.00505042,-0.09705169,0.09480692,0.08548957,0.98705833
1756066387019,-0.00699760,1.06428647,-0.00624132,-0.09933787,0.10291015,0.08588643,0.98598428
1756066387030,-0.00654742,1.06450316,-0.00750360,-0.10154397,0.11132633,0.08618355,0.98481860
1756066387042,-0.00601862,1.06483209,-0.00879526,-0.10394043,0.11983780,0.08579853,0.98360251
1756066387053,-0.00540219,1.06508923,-0.01005301,-0.10579432,0.12814120,0.08570670,0.98236539
1756066387064,-0.00469001,1.06536496,-0.01123822,-0.10741263,0.13672371,0.08514251,0.98108099
1756066387075,-0.00394098,1.06572297,-0.01245233,-0.10894672,0.14516572,0.08456722,0.97974788
1756066387086,-0.00304405,1.06618518,-0.01365271,-0.11033521,0.15353357,0.08389310,0.97837392
1756066387097,-0.00202295,1.06664318,-0.01490790,-0.11109189,0.16173325,0.08301260,0.97704138
1756066387108,-0.00080253,1.06715772,-0.01617312,-0.11218330,0.16997831,0.08207061,0.97559556
1756066387120,0.00050865,1.06773770,-0.01740235,-0.11342921,0.17796927,0.08055810,0.97415150
1756066387131,0.00191765,1.06837028,-0.01849258,-0.11465922,0.18595515,0.07872091,0.97266488
1756066387142,0.00345460,1.06901607,-0.01955298,-0.11546294,0.19378145,0.07648793,0.97121916
1756066387153,0.00514491,1.06971815,-0.02059439,-0.11615787,0.20170086,0.07441078,0.96968405
1756066387164,0.00702809,1.07047591,-0.02163649,-0.11699008,0.20958695,0.07290736,0.96802435
1756066387175,0.00900242,1.07123357,-0.02263892,-0.11758559,0.21736936,0.07121774,0.96636030
1756066387186,0.01105608,1.07200715,-0.02359092,-0.11827051,0.22504725,0.06927473,0.96465892
1756066387198,0.01318620,1.07280651,-0.02444589,-0.11914204,0.23264141,0.06765712,0.96286326
1756066387209,0.01539581,1.07364693,-0.02525634,-0.12009060,0.24015080,0.06595755,0.96101792
1756066387220,0.01768613,1.07446924,-0.02601478,-0.12060958,0.24774544,0.06433247,0.95913339
1756066387231,0.02007109,1.07532698,-0.02681795,-0.12122035,0.25545923,0.06303320,0.95711704
1756066387242,0.02250567,1.07620430,-0.02759445,-0.12169497,0.26333581,0.06116022,0.95504137
1756066387253,0.02490990,1.07703614,-0.02829129,-0.12189067,0.27081783,0.05944718,0.95303012
1756066387264,0.02743356,1.07787761,-0.02886185,-0.12190997,0.27849005,0.05801236,0.95090263
1756066387275,0.02995841,1.07882863,-0.02938208,-0.12167758,0.28607760,0.05697975,0.94873994
1756066387287,0.03249107,1.07977575,-0.02992231,-0.12095815,0.29387350,0.05597428,0.94650640
1756066387298,0.03505500,1.08067092,-0.03049684,-0.11993335,0.30197768,0.05511862,0.94413315
1756066387309,0.03765802,1.08151707,-0.03098610,-0.11888784,0.31014485,0.05403885,0.94167704
1756066387320,0.04031767,1.08226517,-0.03138876,-0.11788457,0.31832269,0.05364324,0.93909334
1756066387331,0.04302575,1.08304071,-0.03177947,-0.11721019,0.32593974,0.05288605,0.93660457
1756066387342,0.04579778,1.08381528,-0.03209278,-0.11695500,0.33331715,0.05162273,0.93410722
1756066387354,0.04851697,1.08453867,-0.03231937,-0.11650700,0.34004279,0.05016215,0.93181585
1756066387364,0.05134653,1.08531612,-0.03257817,-0.11593304,0.34749345,0.04906248,0.92919358
1756066387375,0.05405511,1.08601072,-0.03277308,-0.11447893,0.35451496,0.04863229,0.92674086
1756066387387,0.05680974,1.08679670,-0.03299806,-0.11318634,0.36156663,0.04810464,0.92419931
1756066387398,0.05957751,1.08746725,-0.03317556,-0.11200562,0.36840083,0.04786752,0.92165301
1756066387409,0.06244756,1.08807224,-0.03331295,-0.11090812,0.37502361,0.04722192,0.91914459
1756066387420,0.06533732,1.08861753,-0.03338113,-0.10972451,0.38093957,0.04659903,0.91688282
1756066387431,0.06826444,1.08928272,-0.03342089,-0.10912500,0.38654434,0.04571266,0.91465051
1756066387442,0.07117890,1.08978534,-0.03346145,-0.10792789,0.39190959,0.04484468,0.91254994
1756066387453,0.07411580,1.09033686,-0.03353581,-0.10660722,0.39713137,0.04427449,0.91047314
1756066387464,0.07704653,1.09084293,-0.03362730,-0.10491210,0.40209647,0.04388873,0.90850738
1756066387475,0.07999213,1.09135032,-0.03366435,-0.10306197,0.40715187,0.04318721,0.90649901
1756066387487,0.08298866,1.09189957,-0.03366339,-0.10134475,0.41193826,0.04303480,0.90453530
1756066387498,0.08601336,1.09242278,-0.03364658,-0.09972146,0.41640516,0.04238153,0.90269938
1756066387509,0.08905514,1.09293547,-0.03363040,-0.09812766,0.42041661,0.04174410,0.90104288
1756066387520,0.09220280,1.09335437,-0.03363064,-0.09625092,0.42408439,0.04160329,0.89953174
1756066387531,0.09539177,1.09378132,-0.03365371,-0.09464423,0.42734908,0.04150194,0.89816080
1756066387542,0.09859027,1.09413537,-0.03366429,-0.09320626,0.43048687,0.04108444,0.89683093
1756066387553,0.10188432,1.09440848,-0.03366733,-0.09194102,0.43370613,0.04073365,0.89542538
1756066387564,0.10517673,1.09468392,-0.03355685,-0.09093624,0.43663305,0.04032322,0.89412316
1756066387575,0.10858257,1.09488371,-0.03351155,-0.08959467,0.43972124,0.03980268,0.89276748
1756066387586,0.11192991,1.09504962,-0.03342530,-0.08817397,0.44250852,0.03911183,0.89156145
1756066387598,0.11528026,1.09529060,-0.03335220,-0.08711639,0.44519363,0.03809711,0.89037182
1756066387609,0.11866291,1.09545937,-0.03326321,-0.08595935,0.44738084,0.03753488,0.88941133
1756066387620,0.12201373,1.09561875,-0.03314865,-0.08475690,0.44936721,0.03631968,0.88857541
1756066387631,0.12531732,1.09574631,-0.03307980,-0.08357242,0.45105610,0.03523693,0.88787522
1756066387642,0.12856264,1.09588933,-0.03297096,-0.08250909,0.45233546,0.03431877,0.88735963
1756066387653,0.13184895,1.09601456,-0.03285691,-0.08140525,0.45366574,0.03330421,0.88682096
1756066387664,0.13513060,1.09615296,-0.03272268,-0.08017075,0.45487966,0.03243981,0.88634350
1756066387675,0.13837726,1.09634137,-0.03267220,-0.07888148,0.45579871,0.03153415,0.88601967
1756066387687,0.14162280,1.09643763,-0.03269669,-0.07720160,0.45678672,0.03073142,0.88568696
1756066387698,0.14474817,1.09655318,-0.03271872,-0.07565879,0.45757610,0.02986285,0.88544230
1756066387709,0.14784531,1.09662884,-0.03273204,-0.07409657,0.45812640,0.02891313,0.88532137
1756066387720,0.15087138,1.09671456,-0.03272009,-0.07296294,0.45838541,0.02783201,0.88531610
1756066387731,0.15394972,1.09674621,-0.03279960,-0.07186890,0.45874165,0.02723424,0.88523966
1756066387742,0.15696575,1.09673664,-0.03291887,-0.07075082,0.45873386,0.02649816,0.88535609
1756066387753,0.15993081,1.09670573,-0.03306252,-0.06997801,0.45856781,0.02559633,0.88553005
1756066387764,0.16280259,1.09664193,-0.03313896,-0.06950656,0.45818262,0.02485560,0.88578763
1756066387776,0.16558452,1.09655684,-0.03316933,-0.06905534,0.45774366,0.02374846,0.88608020
1756066387787,0.16830979,1.09646904,-0.03327113,-0.06872894,0.45716222,0.02294319,0.88642690
1756066387798,0.17103501,1.09626943,-0.03349492,-0.06836283,0.45641835,0.02222987,0.88685661
1756066387809,0.17366748,1.09603801,-0.03369054,-0.06817981,0.45566714,0.02132224,0.88727917
1756066387820,0.17626055,1.09578839,-0.03390297,-0.06845457,0.45476299,0.02029563,0.88774584
1756066387831,0.17877232,1.09549490,-0.03414023,-0.06868309,0.45370643,0.01855159,0.88830679
1756066387842,0.18124734,1.09519228,-0.03436708,-0.06911760,0.45258995,0.01775393,0.88885876
1756066387854,0.18360983,1.09486547,-0.03456020,-0.06946339,0.45140275,0.01676644,0.88945448
1756066387865,0.18577115,1.09452274,-0.03472233,-0.06971468,0.45035608,0.01558728,0.88998669
1756066387876,0.18780313,1.09419411,-0.03488284,-0.07002342,0.44951910,0.01485762,0.89039798
1756066387887,0.18971123,1.09385848,-0.03497887,-0.07035375,0.44869921,0.01415286,0.89079687
1756066387898,0.19158022,1.09353659,-0.03512263,-0.07062965,0.44788851,0.01331761,0.89119581
1756066387909,0.19334786,1.09325933,-0.03527915,-0.07107496,0.44711904,0.01278240,0.89155456
1756066387921,0.19496508,1.09298828,-0.03544018,-0.07134588,0.44630807,0.01209860,0.89194871
1756066387931,0.19647606,1.09273204,-0.03565010,-0.07160617,0.44571732,0.01109168,0.89223629
1756066387943,0.19784667,1.09251937,-0.03582910,-0.07206013,0.44509519,0.01037344,0.89251891
1756066387954,0.19909756,1.09229112,-0.03596556,-0.07227989,0.44467314,0.00952918,0.89272090
1756066387965,0.20014791,1.09209818,-0.03598702,-0.07242711,0.44428452,0.00876613,0.89291026
1756066387976,0.20101766,1.09193388,-0.03598544,-0.07245471,0.44413889,0.00817211,0.89298610
1756066387987,0.20178740,1.09181300,-0.03598684,-0.07241170,0.44411984,0.00797313,0.89300087
1756066387998,0.20246248,1.09171692,-0.03605524,-0.07226884,0.44388375,0.00753315,0.89313363
1756066388009,0.20306830,1.09161294,-0.03618190,-0.07212295,0.44375886,0.00689703,0.89321262
1756066388021,0.20355071,1.09152934,-0.03626040,-0.07203457,0.44367932,0.00627599,0.89326384
1756066388031,0.20391853,1.09146088,-0.03632328,-0.07201302,0.44361399,0.00549947,0.89330314
1756066388042,0.20419867,1.09139612,-0.03637138,-0.07189449,0.44366287,0.00504375,0.89329111
1756066388054,0.20440526,1.09133944,-0.03641096,-0.07162047,0.44378062,0.00455764,0.89325724
1756066388065,0.20430495,1.09129560,-0.03639400,-0.07110984,0.44379251,0.00386446,0.89329540
1756066388076,0.20433123,1.09123874,-0.03638563,-0.07055090,0.44389392,0.00327937,0.89329167
1756066388087,0.20408489,1.09119773,-0.03634658,-0.07005421,0.44386269,0.00306486,0.89334704
1756066388098,0.20399110,1.09113684,-0.03633383,-0.06965810,0.44387830,0.00300344,0.89337046
1756066388109,0.20390056,1.09103251,-0.03630099,-0.06948105,0.44388851,0.00300352,0.89337918
1756066388121,0.20378251,1.09087753,-0.03624782,-0.06939567,0.44397334,0.00274827,0.89334448
1756066388131,0.20364361,1.09069422,-0.03618941,-0.06939816,0.44416274,0.00236413,0.89325123
1756066388142,0.20348759,1.09048855,-0.03612858,-0.06958671,0.44420828,0.00229245,0.89321411
1756066388154,0.20333688,1.09023812,-0.03605631,-0.06979049,0.44429460,0.00226359,0.89315535
1756066388165,0.20318796,1.08994049,-0.03592533,-0.07011629,0.44426515,0.00209478,0.89314489
1756066388176,0.20299341,1.08960912,-0.03578183,-0.07077798,0.44404803,0.00188905,0.89320113
1756066388188,0.20281433,1.08929715,-0.03564161,-0.07147848,0.44393812,0.00132496,0.89320100
1756066388199,0.20268466,1.08900326,-0.03556192,-0.07189275,0.44384716,0.00111884,0.89321323
1756066388209,0.20251732,1.08879957,-0.03547087,-0.07228880,0.44361010,0.00111134,0.89329904
1756066388221,0.20235668,1.08859709,-0.03545439,-0.07237713,0.44353601,0.00094825,0.89332886
1756066388232,0.20215426,1.08839953,-0.03542820,-0.07225854,0.44325001,0.00099275,0.89348035
1756066388243,0.20199867,1.08822432,-0.03542084,-0.07216106,0.44306903,0.00076626,0.89357822
1756066388254,0.20183958,1.08808908,-0.03540021,-0.07233352,0.44271715,0.00082147,0.89373862
1756066388265,0.20155729,1.08798131,-0.03535515,-0.07253197,0.44251671,0.00062028,0.89382196
1756066388276,0.20124407,1.08789551,-0.03534120,-0.07274320,0.44238956,0.00044856,0.89386783
1756066388287,0.20094331,1.08782911,-0.03534767,-0.07292018,0.44224115,0.00030584,0.89392691
1756066388299,0.20076136,1.08770576,-0.03534853,-0.07290542,0.44209225,0.00007013,0.89400181
1756066388310,0.20060109,1.08763567,-0.03536808,-0.07299942,0.44189431,-0.00009802,0.89409199
1756066388321,0.20047124,1.08758467,-0.03538767,-0.07307570,0.44167251,-0.00022280,0.89419533
1756066388332,0.20036848,1.08752733,-0.03539854,-0.07311481,0.44145896,-0.00041165,0.89429751
1756066388342,0.20027770,1.08747664,-0.03539440,-0.07306395,0.44134012,-0.00068015,0.89436016
1756066388354,0.20018397,1.08743951,-0.03539017,-0.07305544,0.44102367,-0.00092579,0.89451672
1756066388365,0.20005073,1.08737281,-0.03539258,-0.07322274,0.44069980,-0.00120664,0.89466232
1756066388376,0.19992502,1.08728406,-0.03539848,-0.07338391,0.44022837,-0.00151073,0.89488072
1756066388387,0.19983576,1.08720469,-0.03539610,-0.07365007,0.43959683,-0.00183302,0.89516866
1756066388398,0.19985379,1.08717355,-0.03539738,-0.07368408,0.43908096,-0.00199019,0.89541868
1756066388410,0.19991033,1.08716536,-0.03537977,-0.07371885,0.43846130,-0.00204133,0.89571929
1756066388420,0.19998033,1.08714581,-0.03536350,-0.07365753,0.43779754,-0.00223890,0.89604848
1756066388431,0.20007084,1.08709157,-0.03535274,-0.07355098,0.43704976,-0.00243565,0.89642168
1756066388442,0.20017655,1.08701220,-0.03534091,-0.07365121,0.43619971,-0.00276715,0.89682643
1756066388454,0.20029427,1.08691964,-0.03532755,-0.07376918,0.43522034,-0.00320926,0.89729096
