UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1756066570521,1,right,0.01117535,1.10629082,0.04709299,0.05890186,-0.29509846,-0.00734970,0.95362123
1756066570532,0,left,-0.04309202,1.10946668,0.01014537,0.05884380,-0.29498779,-0.00729538,0.95365947
1756066570532,1,right,0.01117206,1.10627132,0.04705768,0.05884380,-0.29498779,-0.00729538,0.95365947
1756066570543,0,left,-0.04310707,1.10942044,0.01011913,0.05863550,-0.29492545,-0.00729930,0.95369155
1756066570543,1,right,0.01116184,1.10623310,0.04702504,0.05863550,-0.29492545,-0.00729930,0.95369155
1756066570554,0,left,-0.04311323,1.10937278,0.01009469,0.05846020,-0.29487205,-0.00737747,0.95371823
1756066570554,1,right,0.01115966,1.10618283,0.04699451,0.05846020,-0.29487205,-0.00737747,0.95371823
1756066570565,0,left,-0.04311853,1.10932815,0.01006538,0.05831482,-0.29482263,-0.00751632,0.95374132
1756066570565,1,right,0.01115792,1.10612679,0.04695898,0.05831482,-0.29482263,-0.00751632,0.95374132
1756066570577,0,left,-0.04312482,1.10927369,0.01003596,0.05815738,-0.29474270,-0.00754521,0.95377541
1756066570577,1,right,0.01115777,1.10607539,0.04692080,0.05815738,-0.29474270,-0.00754521,0.95377541
1756066570588,0,left,-0.04313491,1.10923182,0.00999938,0.05793037,-0.29462510,-0.00760876,0.95382505
1756066570588,1,right,0.01115666,1.10603518,0.04687114,0.05793037,-0.29462510,-0.00760876,0.95382505
1756066570599,0,left,-0.04312913,1.10921411,0.00991495,0.05774422,-0.29447544,-0.00762106,0.95388246
1756066570599,1,right,0.01117401,1.10602422,0.04677026,0.05774422,-0.29447544,-0.00762106,0.95388246
1756066570610,0,left,-0.04313050,1.10919451,0.00982878,0.05750195,-0.29431654,-0.00762702,0.95394608
1756066570610,1,right,0.01118492,1.10601438,0.04666683,0.05750195,-0.29431654,-0.00762702,0.95394608
1756066570621,0,left,-0.04313586,1.10916517,0.00974986,0.05720781,-0.29418651,-0.00759614,0.95400412
1756066570621,1,right,0.01118968,1.10600122,0.04657438,0.05720781,-0.29418651,-0.00759614,0.95400412
1756066570633,0,left,-0.04314621,1.10911928,0.00969764,0.05697786,-0.29408000,-0.00762502,0.95405049
1756066570633,1,right,0.01118751,1.10596134,0.04651061,0.05697786,-0.29408000,-0.00762502,0.95405049
1756066570643,0,left,-0.04316177,1.10906939,0.00964937,0.05665549,-0.29389005,-0.00762946,0.95412818
1756066570643,1,right,0.01118662,1.10592469,0.04644182,0.05665549,-0.29389005,-0.00762946,0.95412818
1756066570654,0,left,-0.04318287,1.10902987,0.00959877,0.05650733,-0.29373764,-0.00772180,0.95418316
1756066570654,1,right,0.01117708,1.10588039,0.04637369,0.05650733,-0.29373764,-0.00772180,0.95418316
1756066570666,0,left,-0.04320808,1.10898642,0.00953197,0.05624624,-0.29358721,-0.00775054,0.95424464
1756066570666,1,right,0.01116343,1.10584446,0.04629046,0.05624624,-0.29358721,-0.00775054,0.95424464
1756066570677,0,left,-0.04323799,1.10893112,0.00947400,0.05592886,-0.29333070,-0.00775583,0.95434214
1756066570677,1,right,0.01115329,1.10580254,0.04620437,0.05592886,-0.29333070,-0.00775583,0.95434214
1756066570688,0,left,-0.04326026,1.10886392,0.00940988,0.05569377,-0.29316538,-0.00778254,0.95440646
1756066570688,1,right,0.01114372,1.10574219,0.04612204,0.05569377,-0.29316538,-0.00778254,0.95440646
1756066570699,0,left,-0.04327681,1.10877971,0.00935160,0.05523750,-0.29298527,-0.00787799,0.95448750
1756066570699,1,right,0.01114084,1.10566481,0.04604406,0.05523750,-0.29298527,-0.00787799,0.95448750
1756066570710,0,left,-0.04328438,1.10867608,0.00930278,0.05499959,-0.29280632,-0.00785182,0.95455636
1756066570710,1,right,0.01114710,1.10557484,0.04597588,0.05499959,-0.29280632,-0.00785182,0.95455636
1756066570721,0,left,-0.04328383,1.10859900,0.00923901,0.05481548,-0.29275876,-0.00783977,0.95458164
1756066570721,1,right,0.01115133,1.10550667,0.04590739,0.05481548,-0.29275876,-0.00783977,0.95458164
1756066570732,0,left,-0.04327589,1.10854096,0.00917287,0.05453515,-0.29260296,-0.00788740,0.95464507
1756066570732,1,right,0.01117116,1.10545450,0.04582410,0.05453515,-0.29260296,-0.00788740,0.95464507
1756066570743,0,left,-0.04327331,1.10846717,0.00910247,0.05423383,-0.29254844,-0.00786384,0.95467914
1756066570743,1,right,0.01117799,1.10539560,0.04574864,0.05423383,-0.29254844,-0.00786384,0.95467914
1756066570755,0,left,-0.04327659,1.10841261,0.00904684,0.05394233,-0.29244398,-0.00804669,0.95472614
1756066570755,1,right,0.01118235,1.10533000,0.04568072,0.05394233,-0.29244398,-0.00804669,0.95472614
1756066570765,0,left,-0.04327451,1.10835897,0.00899247,0.05358332,-0.29237956,-0.00823364,0.95476449
1756066570765,1,right,0.01118898,1.10526711,0.04561880,0.05358332,-0.29237956,-0.00823364,0.95476449
1756066570777,0,left,-0.04327010,1.10830718,0.00894974,0.05335964,-0.29229963,-0.00837953,0.95480022
1756066570777,1,right,0.01119923,1.10520613,0.04556664,0.05335964,-0.29229963,-0.00837953,0.95480022
1756066570788,0,left,-0.04326084,1.10825622,0.00890418,0.05318981,-0.29231116,-0.00831202,0.95480676
1756066570788,1,right,0.01120773,1.10517008,0.04552344,0.05318981,-0.29231116,-0.00831202,0.95480676
1756066570799,0,left,-0.04325589,1.10822917,0.00880579,0.05297797,-0.29235286,-0.00833254,0.95480559
1756066570799,1,right,0.01120945,1.10514831,0.04543032,0.05297797,-0.29235286,-0.00833254,0.95480559
1756066570810,0,left,-0.04325575,1.10820397,0.00870285,0.05290815,-0.29233092,-0.00840373,0.95481555
1756066570810,1,right,0.01121110,1.10511700,0.04532459,0.05290815,-0.29233092,-0.00840373,0.95481555
1756066570821,0,left,-0.04325713,1.10818049,0.00860105,0.05275997,-0.29230279,-0.00845718,0.95483189
1756066570821,1,right,0.01121177,1.10509268,0.04521968,0.05275997,-0.29230279,-0.00845718,0.95483189
1756066570832,0,left,-0.04325364,1.10815456,0.00855645,0.05270292,-0.29228260,-0.00848988,0.95484093
1756066570832,1,right,0.01121674,1.10506496,0.04517273,0.05270292,-0.29228260,-0.00848988,0.95484093
1756066570844,0,left,-0.04324510,1.10814960,0.00851023,0.05270795,-0.29237046,-0.00847635,0.95481388
1756066570844,1,right,0.01121857,1.10506093,0.04513658,0.05270795,-0.29237046,-0.00847635,0.95481388
1756066570855,0,left,-0.04323285,1.10816597,0.00847814,0.05278947,-0.29239265,-0.00848603,0.95480249
1756066570855,1,right,0.01122909,1.10507281,0.04510668,0.05278947,-0.29239265,-0.00848603,0.95480249
1756066570866,0,left,-0.04322783,1.10819397,0.00844287,0.05293547,-0.29244507,-0.00850838,0.95477815
1756066570866,1,right,0.01123003,1.10509207,0.04507674,0.05293547,-0.29244507,-0.00850838,0.95477815
1756066570877,0,left,-0.04323222,1.10823316,0.00842053,0.05302859,-0.29244133,-0.00854186,0.95477383
1756066570877,1,right,0.01122583,1.10512351,0.04505342,0.05302859,-0.29244133,-0.00854186,0.95477383
1756066570888,0,left,-0.04323602,1.10827302,0.00840595,0.05314013,-0.29237934,-0.00861239,0.95478598
1756066570888,1,right,0.01122666,1.10515065,0.04503092,0.05314013,-0.29237934,-0.00861239,0.95478598
1756066570899,0,left,-0.04322132,1.10831507,0.00844376,0.05321960,-0.29230361,-0.00868325,0.95480410
1756066570899,1,right,0.01124700,1.10518126,0.04505933,0.05321960,-0.29230361,-0.00868325,0.95480410
1756066570910,0,left,-0.04321106,1.10835775,0.00848581,0.05331640,-0.29226541,-0.00871474,0.95481011
1756066570910,1,right,0.01126011,1.10521654,0.04509650,0.05331640,-0.29226541,-0.00871474,0.95481011
1756066570922,0,left,-0.04320076,1.10839435,0.00854186,0.05336496,-0.29218395,-0.00863859,0.95483302
1756066570922,1,right,0.01127687,1.10526137,0.04514368,0.05336496,-0.29218395,-0.00863859,0.95483302
1756066570932,0,left,-0.04321323,1.10843609,0.00854084,0.05340360,-0.29210246,-0.00859152,0.95485622
1756066570932,1,right,0.01127075,1.10530808,0.04513361,0.05340360,-0.29210246,-0.00859152,0.95485622
1756066570943,0,left,-0.04322270,1.10848384,0.00853454,0.05354463,-0.29196365,-0.00857502,0.95489092
1756066570943,1,right,0.01127198,1.10535342,0.04511119,0.05354463,-0.29196365,-0.00857502,0.95489092
1756066570954,0,left,-0.04323609,1.10852138,0.00852677,0.05363208,-0.29183144,-0.00859928,0.95492621
1756066570954,1,right,0.01126868,1.10538545,0.04508790,0.05363208,-0.29183144,-0.00859928,0.95492621
1756066570965,0,left,-0.04324514,1.10854485,0.00852526,0.05371223,-0.29171561,-0.00862932,0.95495682
1756066570965,1,right,0.01126844,1.10540286,0.04507273,0.05371223,-0.29171561,-0.00862932,0.95495682
1756066570976,0,left,-0.04324750,1.10857211,0.00852625,0.05386256,-0.29168196,-0.00878847,0.95495718
1756066570976,1,right,0.01126830,1.10540463,0.04506822,0.05386256,-0.29168196,-0.00878847,0.95495718
1756066570988,0,left,-0.04324520,1.10859518,0.00853529,0.05391257,-0.29166310,-0.00881608,0.95495987
1756066570988,1,right,0.01127196,1.10542245,0.04507473,0.05391257,-0.29166310,-0.00881608,0.95495987
1756066570999,0,left,-0.04324105,1.10861473,0.00849622,0.05398936,-0.29164054,-0.00883758,0.95496222
1756066570999,1,right,0.01127782,1.10543651,0.04503269,0.05398936,-0.29164054,-0.00883758,0.95496222
1756066571010,0,left,-0.04323386,1.10862915,0.00846347,0.05404411,-0.29163701,-0.00882328,0.95496033
1756066571010,1,right,0.01128529,1.10545065,0.04499945,0.05404411,-0.29163701,-0.00882328,0.95496033
1756066571021,0,left,-0.04322528,1.10864314,0.00844208,0.05406564,-0.29164715,-0.00885021,0.95495577
1756066571021,1,right,0.01129304,1.10546038,0.04497894,0.05406564,-0.29164715,-0.00885021,0.95495577
1756066571032,0,left,-0.04322577,1.10864509,0.00847330,0.05402256,-0.29161604,-0.00888699,0.95496737
1756066571032,1,right,0.01129485,1.10545956,0.04500649,0.05402256,-0.29161604,-0.00888699,0.95496737
1756066571044,0,left,-0.04323691,1.10863717,0.00851784,0.05400020,-0.29154958,-0.00887706,0.95498901
1756066571044,1,right,0.01128882,1.10545419,0.04504361,0.05400020,-0.29154958,-0.00887706,0.95498901
1756066571055,0,left,-0.04324816,1.10862900,0.00856606,0.05398679,-0.29150417,-0.00879991,0.95500435
1756066571055,1,right,0.01128124,1.10545652,0.04508730,0.05398679,-0.29150417,-0.00879991,0.95500435
1756066571065,0,left,-0.04325160,1.10862825,0.00861219,0.05400010,-0.29150195,-0.00879111,0.95500436
1756066571065,1,right,0.01127799,1.10545638,0.04513320,0.05400010,-0.29150195,-0.00879111,0.95500436
1756066571077,0,left,-0.04324893,1.10863280,0.00865915,0.05395393,-0.29156117,-0.00886465,0.95498821
1756066571077,1,right,0.01127593,1.10545307,0.04518649,0.05395393,-0.29156117,-0.00886465,0.95498821
1756066571087,0,left,-0.04324441,1.10862622,0.00871227,0.05395296,-0.29162323,-0.00896768,0.95496835
1756066571087,1,right,0.01127546,1.10543319,0.04524591,0.05395296,-0.29162323,-0.00896768,0.95496835
1756066571099,0,left,-0.04321576,1.10857628,0.00875181,0.05398437,-0.29165906,-0.00905180,0.95495484
1756066571099,1,right,0.01130117,1.10537125,0.04528880,0.05398437,-0.29165906,-0.00905180,0.95495484
1756066571110,0,left,-0.04319508,1.10853408,0.00879425,0.05406040,-0.29160820,-0.00903366,0.95496624
1756066571110,1,right,0.01132579,1.10532876,0.04532534,0.05406040,-0.29160820,-0.00903366,0.95496624
1756066571121,0,left,-0.04318186,1.10849249,0.00884371,0.05417181,-0.29151453,-0.00888527,0.95498992
1756066571121,1,right,0.01134655,1.10530216,0.04536487,0.05417181,-0.29151453,-0.00888527,0.95498992
1756066571132,0,left,-0.04319135,1.10849032,0.00890103,0.05437696,-0.29144577,-0.00867406,0.95500119
1756066571132,1,right,0.01134280,1.10531911,0.04541526,0.05437696,-0.29144577,-0.00867406,0.95500119
1756066571143,0,left,-0.04319088,1.10850950,0.00895649,0.05447040,-0.29145505,-0.00878260,0.95499204
1756066571143,1,right,0.01134233,1.10532103,0.04547065,0.05447040,-0.29145505,-0.00878260,0.95499204
1756066571155,0,left,-0.04319080,1.10851774,0.00901890,0.05452879,-0.29141469,-0.00884285,0.95500047
1756066571155,1,right,0.01134535,1.10531976,0.04552781,0.05452879,-0.29141469,-0.00884285,0.95500047
1756066571165,0,left,-0.04318934,1.10852481,0.00907338,0.05453677,-0.29144173,-0.00894781,0.95499078
1756066571165,1,right,0.01134449,1.10531317,0.04558456,0.05453677,-0.29144173,-0.00894781,0.95499078
1756066571177,0,left,-0.04318675,1.10852332,0.00912937,0.05458072,-0.29140267,-0.00897732,0.95499991
1756066571177,1,right,0.01135000,1.10530656,0.04563573,0.05458072,-0.29140267,-0.00897732,0.95499991
1756066571188,0,left,-0.04318599,1.10851108,0.00917911,0.05457978,-0.29134584,-0.00888682,0.95501815
1756066571188,1,right,0.01135532,1.10530610,0.04567969,0.05457978,-0.29134584,-0.00888682,0.95501815
1756066571199,0,left,-0.04319394,1.10850120,0.00916861,0.05459219,-0.29136196,-0.00885432,0.95501283
1756066571199,1,right,0.01134622,1.10529971,0.04567123,0.05459219,-0.29136196,-0.00885432,0.95501283
1756066571210,0,left,-0.04319926,1.10849934,0.00915625,0.05454371,-0.29142768,-0.00898324,0.95499434
1756066571210,1,right,0.01133557,1.10528309,0.04566554,0.05454371,-0.29142768,-0.00898324,0.95499434
1756066571221,0,left,-0.04320086,1.10849896,0.00916111,0.05447350,-0.29150262,-0.00923149,0.95497311
1756066571221,1,right,0.01132763,1.10525373,0.04567730,0.05447350,-0.29150262,-0.00923149,0.95497311
1756066571232,0,left,-0.04319502,1.10849173,0.00920544,0.05443985,-0.29159005,-0.00932034,0.95494747
1756066571232,1,right,0.01132656,1.10523604,0.04573103,0.05443985,-0.29159005,-0.00932034,0.95494747
1756066571244,0,left,-0.04318458,1.10848455,0.00925445,0.05443041,-0.29160555,-0.00932570,0.95494323
1756066571244,1,right,0.01133579,1.10522844,0.04578180,0.05443041,-0.29160555,-0.00932570,0.95494323
1756066571255,0,left,-0.04317096,1.10848039,0.00929304,0.05447334,-0.29163661,-0.00929972,0.95493155
1756066571255,1,right,0.01134709,1.10522569,0.04582397,0.05447334,-0.29163661,-0.00929972,0.95493155
1756066571266,0,left,-0.04316339,1.10848802,0.00933237,0.05449047,-0.29165417,-0.00934020,0.95492481
1756066571266,1,right,0.01135322,1.10522747,0.04586493,0.05449047,-0.29165417,-0.00934020,0.95492481
1756066571277,0,left,-0.04315870,1.10849087,0.00937145,0.05461166,-0.29162013,-0.00936755,0.95492802
1756066571277,1,right,0.01136045,1.10522248,0.04589952,0.05461166,-0.29162013,-0.00936755,0.95492802
1756066571288,0,left,-0.04315209,1.10850724,0.00941331,0.05470889,-0.29162395,-0.00938497,0.95492111
1756066571288,1,right,0.01136672,1.10523293,0.04594134,0.05470889,-0.29162395,-0.00938497,0.95492111
1756066571299,0,left,-0.04311873,1.10852946,0.00948736,0.05486227,-0.29160585,-0.00940349,0.95491766
1756066571299,1,right,0.01140143,1.10524707,0.04601267,0.05486227,-0.29160585,-0.00940349,0.95491766
1756066571310,0,left,-0.04308741,1.10855015,0.00955446,0.05493685,-0.29161041,-0.00942535,0.95491176
1756066571310,1,right,0.01143234,1.10526214,0.04607986,0.05493685,-0.29161041,-0.00942535,0.95491176
1756066571321,0,left,-0.04307068,1.10855130,0.00961332,0.05502435,-0.29158819,-0.00947705,0.95491300
1756066571321,1,right,0.01145065,1.10525360,0.04613550,0.05502435,-0.29158819,-0.00947705,0.95491300
1756066571332,0,left,-0.04307037,1.10855774,0.00965657,0.05500709,-0.29154849,-0.00960564,0.95492483
1756066571332,1,right,0.01145368,1.10524484,0.04617331,0.05500709,-0.29154849,-0.00960564,0.95492483
1756066571344,0,left,-0.04307224,1.10856351,0.00969050,0.05507575,-0.29153291,-0.00972843,0.95492439
1756066571344,1,right,0.01145269,1.10523269,0.04620429,0.05507575,-0.29153291,-0.00972843,0.95492439
1756066571355,0,left,-0.04307695,1.10858386,0.00973411,0.05515695,-0.29148416,-0.00988730,0.95493295
1756066571355,1,right,0.01145132,1.10523034,0.04624086,0.05515695,-0.29148416,-0.00988730,0.95493295
1756066571365,0,left,-0.04308321,1.10861047,0.00978268,0.05529737,-0.29144102,-0.01000675,0.95493675
1756066571365,1,right,0.01144804,1.10523687,0.04628312,0.05529737,-0.29144102,-0.01000675,0.95493675
1756066571377,0,left,-0.04308926,1.10862814,0.00981965,0.05536689,-0.29142668,-0.01002958,0.95493686
1756066571377,1,right,0.01144301,1.10524912,0.04631803,0.05536689,-0.29142668,-0.01002958,0.95493686
1756066571388,0,left,-0.04309784,1.10864723,0.00985228,0.05547067,-0.29135232,-0.01007410,0.95495306
1756066571388,1,right,0.01144002,1.10525918,0.04634149,0.05547067,-0.29135232,-0.01007410,0.95495306
1756066571399,0,left,-0.04311420,1.10869503,0.00982234,0.05552467,-0.29131308,-0.01010768,0.95496154
1756066571399,1,right,0.01142658,1.10530097,0.04630663,0.05552467,-0.29131308,-0.01010768,0.95496154
1756066571410,0,left,-0.04313678,1.10875010,0.00978233,0.05560684,-0.29128957,-0.01007306,0.95496429
1756066571410,1,right,0.01140589,1.10535741,0.04626392,0.05560684,-0.29128957,-0.01007306,0.95496429
1756066571421,0,left,-0.04315138,1.10881083,0.00974269,0.05573756,-0.29128712,-0.01000664,0.95495812
1756066571421,1,right,0.01139164,1.10542149,0.04622405,0.05573756,-0.29128712,-0.01000664,0.95495812
1756066571432,0,left,-0.04316432,1.10884367,0.00976605,0.05588627,-0.29130711,-0.00992457,0.95494419
1756066571432,1,right,0.01137740,1.10545881,0.04624980,0.05588627,-0.29130711,-0.00992457,0.95494419
1756066571443,0,left,-0.04317399,1.10887713,0.00979192,0.05601395,-0.29130983,-0.00991970,0.95493592
1756066571443,1,right,0.01136752,1.10548799,0.04627555,0.05601395,-0.29130983,-0.00991970,0.95493592
1756066571454,0,left,-0.04318611,1.10890640,0.00980962,0.05614162,-0.29136148,-0.00989831,0.95491289
1756066571454,1,right,0.01135151,1.10551470,0.04629885,0.05614162,-0.29136148,-0.00989831,0.95491289
1756066571466,0,left,-0.04319759,1.10893081,0.00983002,0.05619784,-0.29138742,-0.00988744,0.95490178
1756066571466,1,right,0.01133807,1.10553815,0.04632208,0.05619784,-0.29138742,-0.00988744,0.95490178
1756066571477,0,left,-0.04320855,1.10895647,0.00985066,0.05626351,-0.29141880,-0.00993839,0.95488781
1756066571477,1,right,0.01132459,1.10555468,0.04634567,0.05626351,-0.29141880,-0.00993839,0.95488781
1756066571488,0,left,-0.04322857,1.10897780,0.00986785,0.05633992,-0.29146295,-0.01001029,0.95486908
1756066571488,1,right,0.01130098,1.10556376,0.04636705,0.05633992,-0.29146295,-0.01001029,0.95486908
1756066571499,0,left,-0.04324808,1.10900060,0.00992159,0.05642119,-0.29148770,-0.01004546,0.95485635
1756066571499,1,right,0.01127949,1.10557887,0.04642304,0.05642119,-0.29148770,-0.01004546,0.95485635
1756066571511,0,left,-0.04326330,1.10902850,0.00997797,0.05654620,-0.29148089,-0.01000980,0.95485141
1756066571511,1,right,0.01126490,1.10560651,0.04647848,0.05654620,-0.29148089,-0.01000980,0.95485141
1756066571521,0,left,-0.04328504,1.10904730,0.01002519,0.05662530,-0.29148815,-0.00989833,0.95484567
1756066571521,1,right,0.01124289,1.10563623,0.04652711,0.05662530,-0.29148815,-0.00989833,0.95484567
1756066571532,0,left,-0.04330935,1.10906429,0.01005007,0.05664466,-0.29149158,-0.00984717,0.95484401
1756066571532,1,right,0.01121845,1.10565887,0.04655271,0.05664466,-0.29149158,-0.00984717,0.95484401
1756066571544,0,left,-0.04332648,1.10907612,0.01006638,0.05671264,-0.29150558,-0.00983177,0.95483585
1756066571544,1,right,0.01120029,1.10566994,0.04657049,0.05671264,-0.29150558,-0.00983177,0.95483585
1756066571555,0,left,-0.04334839,1.10910155,0.01008130,0.05680390,-0.29155511,-0.00985254,0.95481509
1756066571555,1,right,0.01117452,1.10568892,0.04659056,0.05680390,-0.29155511,-0.00985254,0.95481509
1756066571566,0,left,-0.04337044,1.10911739,0.01009794,0.05688161,-0.29158878,-0.00977634,0.95480097
1756066571566,1,right,0.01115008,1.10571111,0.04661135,0.05688161,-0.29158878,-0.00977634,0.95480097
1756066571577,0,left,-0.04339081,1.10913657,0.01011578,0.05695861,-0.29162253,-0.00975837,0.95478625
1756066571577,1,right,0.01112718,1.10572936,0.04663290,0.05695861,-0.29162253,-0.00975837,0.95478625
1756066571588,0,left,-0.04341074,1.10914667,0.01012793,0.05701723,-0.29167158,-0.00976242,0.95476773
1756066571588,1,right,0.01110348,1.10573636,0.04665039,0.05701723,-0.29167158,-0.00976242,0.95476773
1756066571599,0,left,-0.04344162,1.10918534,0.01006998,0.05700066,-0.29172875,-0.00982161,0.95475065
1756066571599,1,right,0.01106807,1.10576784,0.04659854,0.05700066,-0.29172875,-0.00982161,0.95475065
1756066571610,0,left,-0.04347661,1.10921941,0.01001318,0.05702962,-0.29174908,-0.00981591,0.95474276
1756066571610,1,right,0.01103154,1.10580137,0.04654399,0.05702962,-0.29174908,-0.00981591,0.95474276
1756066571621,0,left,-0.04350416,1.10924578,0.00997024,0.05713122,-0.29173343,-0.00970301,0.95474263
1756066571621,1,right,0.01100545,1.10583812,0.04649980,0.05713122,-0.29173343,-0.00970301,0.95474263
1756066571632,0,left,-0.04352690,1.10925533,0.00999216,0.05719875,-0.29174239,-0.00960195,0.95473687
1756066571632,1,right,0.01098229,1.10585771,0.04652330,0.05719875,-0.29174239,-0.00960195,0.95473687
1756066571643,0,left,-0.04355130,1.10926155,0.01001767,0.05721228,-0.29175594,-0.00956400,0.95473230
1756066571643,1,right,0.01095697,1.10586807,0.04655059,0.05721228,-0.29175594,-0.00956400,0.95473230
1756066571655,0,left,-0.04358257,1.10926561,0.01004851,0.05722011,-0.29174676,-0.00961552,0.95473411
1756066571655,1,right,0.01092625,1.10586543,0.04657996,0.05722011,-0.29174676,-0.00961552,0.95473411
1756066571666,0,left,-0.04361473,1.10926896,0.01007626,0.05721987,-0.29176709,-0.00967587,0.95472731
1756066571666,1,right,0.01089238,1.10586107,0.04660954,0.05721987,-0.29176709,-0.00967587,0.95472731
1756066571677,0,left,-0.04363883,1.10926991,0.01010888,0.05724210,-0.29177046,-0.00970161,0.95472468
1756066571677,1,right,0.01086796,1.10585792,0.04664226,0.05724210,-0.29177046,-0.00970161,0.95472468
1756066571688,0,left,-0.04366724,1.10927799,0.01014156,0.05722755,-0.29178495,-0.00974946,0.95472064
1756066571688,1,right,0.01083831,1.10586045,0.04667627,0.05722755,-0.29178495,-0.00974946,0.95472064
1756066571699,0,left,-0.04363286,1.10925969,0.01015293,0.05720379,-0.29180016,-0.00979300,0.95471697
1756066571699,1,right,0.01087141,1.10583750,0.04668910,0.05720379,-0.29180016,-0.00979300,0.95471697
1756066571710,0,left,-0.04359012,1.10924923,0.01015632,0.05717912,-0.29180781,-0.00984421,0.95471558
1756066571710,1,right,0.01091343,1.10582150,0.04669304,0.05717912,-0.29180781,-0.00984421,0.95471558
1756066571721,0,left,-0.04355021,1.10923453,0.01015530,0.05721806,-0.29179848,-0.00988166,0.95471571
1756066571721,1,right,0.01095398,1.10580067,0.04669054,0.05721806,-0.29179848,-0.00988166,0.95471571
1756066571733,0,left,-0.04357099,1.10924868,0.01016536,0.05728512,-0.29177552,-0.00992944,0.95471822
1756066571733,1,right,0.01093482,1.10580643,0.04669736,0.05728512,-0.29177552,-0.00992944,0.95471822
1756066571744,0,left,-0.04358451,1.10925683,0.01018675,0.05740566,-0.29173276,-0.00987057,0.95472465
1756066571744,1,right,0.01092474,1.10581765,0.04671393,0.05740566,-0.29173276,-0.00987057,0.95472465
1756066571755,0,left,-0.04359627,1.10927228,0.01020228,0.05752483,-0.29171209,-0.00986555,0.95472385
1756066571755,1,right,0.01091457,1.10582932,0.04672671,0.05752483,-0.29171209,-0.00986555,0.95472385
1756066571766,0,left,-0.04361550,1.10928809,0.01022983,0.05760926,-0.29170321,-0.00986761,0.95472145
1756066571766,1,right,0.01089601,1.10584171,0.04675293,0.05760926,-0.29170321,-0.00986761,0.95472145
1756066571777,0,left,-0.04362536,1.10930955,0.01026257,0.05761874,-0.29172790,-0.00986051,0.95471340
1756066571777,1,right,0.01088429,1.10586352,0.04678850,0.05761874,-0.29172790,-0.00986051,0.95471340
1756066571788,0,left,-0.04363532,1.10932309,0.01027904,0.05763886,-0.29174642,-0.00981364,0.95470701
1756066571788,1,right,0.01087303,1.10588204,0.04680737,0.05763886,-0.29174642,-0.00981364,0.95470701
1756066571799,0,left,-0.04366073,1.10934833,0.01025383,0.05761995,-0.29171229,-0.00980036,0.95471872
1756066571799,1,right,0.01085028,1.10590991,0.04677846,0.05761995,-0.29171229,-0.00980036,0.95471872
1756066571811,0,left,-0.04369192,1.10936856,0.01024141,0.05762109,-0.29167326,-0.00978978,0.95473069
1756066571811,1,right,0.01082211,1.10593170,0.04676167,0.05762109,-0.29167326,-0.00978978,0.95473069
1756066571822,0,left,-0.04371861,1.10939009,0.01023599,0.05764693,-0.29167776,-0.00979993,0.95472765
1756066571822,1,right,0.01079504,1.10595094,0.04675660,0.05764693,-0.29167776,-0.00979993,0.95472765
1756066571835,0,left,-0.04373734,1.10940038,0.01028644,0.05766639,-0.29168562,-0.00987919,0.95472325
1756066571835,1,right,0.01077550,1.10595049,0.04680724,0.05766639,-0.29168562,-0.00987919,0.95472325
1756066571844,0,left,-0.04376407,1.10939951,0.01034299,0.05771408,-0.29167612,-0.00995828,0.95472245
1756066571844,1,right,0.01074930,1.10593794,0.04686191,0.05771408,-0.29167612,-0.00995828,0.95472245
1756066571854,0,left,-0.04379370,1.10941002,0.01040290,0.05780229,-0.29162820,-0.01003416,0.95473096
1756066571854,1,right,0.01072314,1.10593590,0.04691543,0.05780229,-0.29162820,-0.01003416,0.95473096
1756066571866,0,left,-0.04382311,1.10942324,0.01045778,0.05790881,-0.29158592,-0.00997638,0.95473802
1756066571866,1,right,0.01069711,1.10595260,0.04696558,0.05790881,-0.29158592,-0.00997638,0.95473802
1756066571877,0,left,-0.04385471,1.10943996,0.01051231,0.05812695,-0.29144903,-0.00988079,0.95476756
1756066571877,1,right,0.01067626,1.10597397,0.04700451,0.05812695,-0.29144903,-0.00988079,0.95476756
1756066571888,0,left,-0.04388207,1.10947195,0.01056751,0.05834305,-0.29139926,-0.00988080,0.95476957
1756066571888,1,right,0.01065272,1.10599806,0.04705326,0.05834305,-0.29139926,-0.00988080,0.95476957
1756066571899,0,left,-0.04389149,1.10947084,0.01061387,0.05855280,-0.29130670,-0.00980024,0.95478581
1756066571899,1,right,0.01065058,1.10599971,0.04708897,0.05855280,-0.29130670,-0.00980024,0.95478581
1756066571910,0,left,-0.04390320,1.10946681,0.01066014,0.05869008,-0.29125018,-0.00978867,0.95479474
1756066571910,1,right,0.01064321,1.10599230,0.04712841,0.05869008,-0.29125018,-0.00978867,0.95479474
1756066571921,0,left,-0.04392014,1.10946747,0.01071033,0.05881923,-0.29118544,-0.00981447,0.95480627
1756066571921,1,right,0.01063118,1.10598527,0.04717055,0.05881923,-0.29118544,-0.00981447,0.95480627
1756066571932,0,left,-0.04394879,1.10949082,0.01076097,0.05881400,-0.29117655,-0.00985497,0.95480889
1756066571932,1,right,0.01060309,1.10600381,0.04721987,0.05881400,-0.29117655,-0.00985497,0.95480889
